더 킹 : 영원의 군주,석호필,20대 중. 황실 근위대 부대장. 평안남도 출신이다. 평양 사투리를 구사한다.
도깨비,김신,"백성들은 그를 신(神)이라고 불렀다. 시뻘건 피를 뒤집어쓴 채 푸르게 안광을 빛내며 적들을 베는 그는 문자 그대로의 무신(武神)이었으나, 자신이 지키던 주군의 칼날에 죽었다. 영웅으로 살다 역적으로 죽어가던 김신에게 천상의 존재는 상인지 벌인지 모를 늙지도 죽지도 않는 생을 주었고, 그로부터 939년 동안 도깨비로 살았다. 심장에 검을 꽂은 채로."
도깨비,저승사자,"30대 후반 추정. 죽는다는 건, 그와 선약이 생기는 거다. 누구나 그를 보면 놀란다. 처음엔 잘생겨서, 그다음엔 내가 죽었구나 싶어서. 생의 마지막 순간에 마중 나오면서까지 저렇게 섹시할 필요가 있을까 싶다. 도깨비인 김신과 함께 살면서 하루에 열두 번씩 바뀌는 신의 변덕에 인내심이 한계를 느낄 때마다, 전생에 뭔 큰 죄를 짓긴 지었구나 싶지만, 전생에 무엇이었는지, 인간이긴 했는지, 어떻게 저승사자가 됐는지 전혀 모른다."
도깨비,지은탁,"대한민국의 평범한 고3 수험생, 이고 싶지만, 그녀의 인생은 태어날 때부터 평범하지 않았다. 어려서부터 다른 사람들 눈엔 보이지 않는 죽은 혼들이 보였고, 때문에 친구들 사이에선 늘 외톨이였다. 엄마 없는 하늘 아래 못된 이모와 이모를 꼭 닮은 이모 자식들의 모진 구박을 견디며 지낸 지 꼬박 십 년. 온갖 불행 소스를 다 때려 넣은 잡탕 같은 이 인생이 어이가 없는 와중에, 도깨비를 만났다. 그리고 은탁은 도깨비 신부가 될 운명이란다."
도깨비,써니,"20대 중후반. 혈혈단신 천애고아. 철없이 사는 여자가 세상 살기 가장 편하다는 걸 일찍부터 깨달았다. 남자의 외모는 내면으로 들어가는 창이고, 김중배의 다이아몬드는 잡는 게 당연한 거고, 진정한 사랑은 통장 잔고에서 느껴진다. 누군가의 첫사랑이 되는 게 세상에서 제일 쉬웠던 써니의 나이 곧 서른이었다. 그 남자, 저승사자를 처음 만난 건 갖고 싶은 반지를 발견했을 때였다."
도깨비,유덕화,20대 중후반. 금수저 물고 태어났단 말도 부족하다. 대한민국 경제사에서 유씨 집안을 모르면 금 유통이 안 된단 우스갯소리가 나올 정도로 굴지 기업의 종손. 직업은 재벌 3세. 13대째 도깨비를 모시는 가신 집안의 4대 독자다. 유씨 집안이 한양 변두리 금은방으로 시작해 대기업으로 성장한 것도 다 도깨비의 방망이 덕이란다. 다음 대엔 심지어 내가 모셔야 한단다.
도깨비,삼신할매,과거 지은탁의 엄마와 인연이 있던 야채 가게 할머니이지만 실체는 아이를 점지해주는 삼신.
도깨비,유신우,유덕화의 할아버지. 대한민국에서 손꼽히는 굴지의 기업 회장.
도깨비,김비서,이름은 도영. 유덕화의 비서.
도깨비,할매귀신,지은탁에게 도깨비 신부가 된 사연을 전해준 귀신.
도깨비,왕비,고려의 왕비.
도깨비,왕,고려의 왕. 백성들이 신으로 떠받드는 김신을 질투해 역모죄를 씌워 죽이려 했다.
도깨비,지연희,지은탁의 엄마. 임신 중에 교통사고를 당해 죽을뻔했지만 김신에 의해 살아나 은탁을 낳았다. 은탁이 9살 때 사고로 죽었다.
도깨비,동기,저승사자의 유쾌한 동기.
도깨비,태희,훈훈한 외모를 자랑하는 야구부 부원.
도깨비,박중헌,고려 시대 왕여 옆에서 김선과 김신을 죽음으로 내몰고 900년간 귀신으로 구천을 떠도는 간신.
도깨비,지연숙,은탁의 이모. 언니 지연희가 은탁에게 남긴 보험금을 노린다.
도깨비,후배,저승사자의 후배. 삼신할매의 옥탑방 세입자.
도깨비,점쟁이,써니가 가끔 찾는 점쟁이. 세쌍둥이.
도깨비,고정현,은탁과 가끔 도서관에서 만나던 여고생 귀신. 은탁의 엄마 연희와 고등학교 동창이다.
도깨비,처녀귀신,구천을 떠돌며 종종 은탁을 따라다니는 귀신.
도깨비,반장,은탁의 같은 반 반장.
동백꽃 필 무렵,동백,"#필구 엄마 #옹산 다이애나 #댄저러스 히포. 하마는 의외로 풀을 먹는다. 괜히 온순할 것 같다. 술집을 하지만 드세거나 산전수전 느낌이라곤 일절 없다. 연하고 포근하다. 근데 그게 다는 아니다. 물 밖으로 콧구멍만 내놓고 숨죽이고 살지만, 사실 밀림에서 제일 무서운 건 하마. 물에서 나와 들이받으면 끝. 맘먹고 뛰면 우사인 볼트보다 빠르다."
동백꽃 필 무렵,황용식,"#범죄와의 전쟁 #의인의 역사 #촌므파탈 #폭격기 #헐크형 히어로. 단순, 순박, 솔직, 우직, 용맹, 충직, 무데뽀. 정의로운데 대책은 없다. 동네 파출소 순경으로는 이만한 적역도 없건만, 본인의 이상은 좀 다르다. 기왕이면 몸으로 뛰는 007보단 머리 쓰는 셜록 홈즈가 되고 싶은 그. 지적 허기가 좀 있어서 별 쓸데없는 책도 많이 산다. 이상형도 다이애나비."
동백꽃 필 무렵,강종렬,"#야구 스타 #천만종렬 #슈돌 딸바보 #제시카 남편 #독박육아 #CF스타 #마카오 강. 겉보기엔 그럴싸하다. 대외적으로 폼 나고 잘 나간다. 종렬은 메이저리거까지 될 뻔한 스타 야구선수다. 근데 알고 보면 애매하다. 맹수라기엔 사자급은 아니고, 과는 고양잇과다. 꽤나 겁 많고 적당히 소심하기도. 어떤 면에선 지극히 인간다워서 에라, 욕하기도 뭣한 타입이다."
동백꽃 필 무렵,제시카,"#SNS 스타 #7만 7천 팔로워 #아이 엠 미세스 강종렬. 공작은 깃털 발이다. 프리랜서 모델이자 강종렬 부인이자 SNS 스타인 제시카. 그녀의 SNS ID 뒤에는 당당히 '공인' 딱지가 붙는다. 연예인과 일반인 중간쯤에 있는 신종계급. 이렇다 할 필모가 있거나 한 것도 아닌데 웬만한 연예인보다 팔로워 수는 많다. 그녀가 이 정도 공신력을 갖게 된 건 단순히 예뻐서, 모델이어서가 아니다."
동백꽃 필 무렵,노규태,#자칭 차기 옹산군수 #홍자영 변호사 남편 #시바써리 #노땅콩씨. 규태는 동네 오만 일에 다 짖고 싶다. 다 참견하고 싶다. 완장 차고 싶다. 여기 삐쭉 저기 삐쭉 얼굴 디밀고 다니며 동네 유지이자 훈장 노릇을 한다. 질투 많고 편 가르기 좋아한다. 당신 누구 편이냐고 끄떡하면 잘 묻는다. 기분파라 “내가 노사장 아주 존경해!” 요 소리엔 돈도 냅다 잘 꿔준다.
동백꽃 필 무렵,홍자영,"#옹산 엘리트 #노규태 와이프 #도도의 아이콘 #곧 죽어도 자존심. 자영은 동네에서 가장 고학력이다. 제일 도도하고 똑똑하다. 동네 사람들은 별 시답잖은 대소사까지도 자영의 자문을 구한다. 뭔 혼사 택일부터 손자 작명에 이르기까지. 홍변호사님 얘기라면 곧바로 권위가 생긴다. 전교 1등, 고학력, 전문직 등 꾸준히 높은 데서 살아온 그녀에겐 자존심이 1번이다."
동백꽃 필 무렵,향미,"#취미는 무전 음주 #특기는 돈 꾸기 #무념무상 #공술 원츄 #맹. 도대체 무슨 생각을 하고 사는지 알 수가 없다. 뭘 계속 두리번대고, 뭘 멍하니 보는 것도 같은데 얘 머릿속은 도무지 알 수 없다. 뇌를 안 거치고 말을 하고 별생각 없는 걸 감추려고도 안 한다. 그래서인지 사람들은 향미 앞에서 입조심을 안 한다. 워낙 얕고 가벼워서 향미가 하는 말은 사람들이 깊이 듣지도 않는다."
동백꽃 필 무렵,필구,"#동백이 지킴이 1호 #깡필구 #그래도 여덟 살 #그래도 오락기. 동백의 아들. 필구의 8세 인생도 나름 치열하다. 필구가 동네에서 제일 많이 듣는 소리는 “저거 진짜 뭐가 되려고 저래...” 노상 오락기만 들여다보고 다니고, 그저 오락실 갈 궁리만 하는 것 같지만 필구가 달리면 동네가 긴장한다. 이 콩만 한 8세가 달려가는 곳은 언제나 싸움판."
동백꽃 필 무렵,곽덕순,"#동백이 지킴이 2호 #할크러쉬 #회장님 #싯째 용식이 엄마 #동백이 베프. 용식의 엄마. 평생 부지런히 조개를 깠다. 한시도 안 쉬고 호도독대며 과부 혼자 삼 형제 다 키웠다. 유복자인 용식이는 특히 더 아픈 손가락으로 키웠다. 어린 과부일 때야 힘센 놈 꽥 소리에도 눈물이 뚝 났지만, 지금이야 '백두게장 덕순'이라면 골목이 다 쪼는 카리스마 동네 짱이다."
동백꽃 필 무렵,정숙,"#동백이 엄마 #팔콘정숙 #미스터리마더 #돈안갚는정숙이X #엄마의 약속. 동백이 일곱 살 때 동백을 버렸고 이제 와 치매 걸려 돌아왔다. '과거 딸을 버렸던 엄마가 지금 식구들에게 내쳐져 버린 딸에게 버려졌겠거니...', '기억이 돌아왔을 때 스스로 찾아왔을 수도 있으려나...' 추측만 해볼 뿐, 정숙이 어떻게 흘러왔는지는 아무도 모른다."
동백꽃 필 무렵,박찬숙,"준기 엄마, 심보가 아주 너그럽지는 않지만 솔직하고 내숭 없다. 동네 싸움엔 늘 그녀가 있고, 동네 여론을 주도하는 실세기도 하다. 샘도 많고 텃세도 좀 부리지만, 약간 한번 맘 열면 귀찮은 스타일. 일단 친해지고 나면 아주 찰싹 붙어 안 떨어진다. 원래 사람은 부대끼고 치대고 서로 신세도 지며 친해지는 거라고 생각한다."
동백꽃 필 무렵,송진배,"준기 아빠. 옹산 시스템상, 주방을 차지하는 자가 천하를 갖게 된다. 게장 담글 줄 아는 부인에게 모든 권력을 빼앗기고, 주차요원 + 파인애플 판매로 제 몫을 한다. “오늘 파인애플 몇 개 팔았어.” 소리가 그가 부인에게 가장 많이 듣는 말이다. 파인애플을 백 개 팔아도, 자꾸 주차하다 차를 긁어 적자를 내고... 등은 자꾸 굽어간다."
동백꽃 필 무렵,김재영,준기네 일당 2인자. 그 중에선 동백에게 가장 관대하다. 남편도 서글서글하고 자식들도 두루 둥글게 잘 컸다. 게장 골목에서 떡집으로 살아남을 만큼 바지런하고 솜씨 있다. 종목이 겹치지 않는 덕에 비즈니스에 있어서도 뭐 경계하고 모날 일이 없다. 누가 내 영역을 건들지만 않으면 안 둥글 이유가 없다.
동백꽃 필 무렵,정귀련,"준기네 일당에서 3인자를 맡고 있다. 요기 붙었다, 조기 붙었다, 잘하지만 먹은 마음은 없는 인물이다. 가게에 오는 삐쩍 마른 것들이 뭘 푸지게 먹지도 않고선 배부르다고 하는 게 짜증 난다. 공깃밥 추가 소리에 신명이 나고 보람을 느낀다. "
동백꽃 필 무렵,조애정,남편이 바람을 피운 시점이 하필이면 간통죄가 없어진 직후였다. 그래서 지금 마음에 화가 많다. 근데 애들까지 사춘기를 빡세게 앓는다. 속 터질 가정사는 좀 있지만 다행히 예민하지 않다. 오래 근심하진 않는다.
동백꽃 필 무렵,양승엽,"이름은 걸출하지만 야구로는 그다지 빛을 보지 못했고, 모교 코치 맡으며 후배 양성에 힘쓴다. 딸 부잣집 게장네 유일한 외아들이지만, 게장 상속권도 없다. 야구보다 연애에 관심이 많고, 스스로 연애에 빠삭하다고 생각하지만, 여자들의 생각은 다르다. 잘 어필하지 못한다."
동백꽃 필 무렵,양승희,승엽의 누나. 딸부잣집 게장 상속녀. 동백이 오기 전까진 옹산에서 제일 예뻤다고 자부한다. 스무 살에 결혼해 아들 승교를 키운다. 살림도 장사도 짱짱하게 야무지다.
동백꽃 필 무렵,오지현,"골목이 같이 키운 용식. 어릴 때부터 용식을 봐왔고, “용식이 너 내가 다 코 닦아 키웠어!”란 소리 자주 한다. 야채를 정찰제로 팔지를 못하는 성품. 주인 맘에 따라 가격이 폭락 폭등한다."
동백꽃 필 무렵,한태희,떡집 남편. '부인과 뜨겁게 연애해 결혼했고 여자라곤 아내밖에 모른다.'라고 생각한다. 아내는.
동백꽃 필 무렵,최종록,"백반집 남편. 원래는 우편배달부였고, 지금은 가게 홀서빙과 설거지를 맡고 있다. 착하고 유순하다."
동백꽃 필 무렵,박흥식,"이 동네에서 초중고 나왔으면 다 친구. 용식이, 승엽이, 흥식이는 다 친하다."
동백꽃 필 무렵,헬레나,"우즈벡에서 온 백두게장의 식구. 그녀가 존댓말을 할 줄 아나 모르나는, 아무도 모른다."
동백꽃 필 무렵,권오준,중간 순경. 성실하고 욕심 있다. 자나 깨나 승진 시험공부에 매진한다. 옹산 파출소 내에선 그나마 가장 눈치 있는 존재다.
동백꽃 필 무렵,박성민,막내 순경. 직장과 사생활을 분리할 줄 안다. 파출소는 파출소고 나는 나다. 그저 조용하고 튀지 않게. 나름의 워라밸을 추구하는 막내다.
동백꽃 필 무렵,이화자,#제시카엄마 #청포묵의추억 #핵인싸공인출신 #헬리콥터맘. 전주 청포묵 아가씨 眞 출신이다. 당시 공군에 있던 남편 박무옥(現항공사 기장)과 일찍이 결혼해 슬하에 아들 둘 막내 딸 하나 있다. 아들들은 남편 닮아 공부 잘하고 사고 안 치고 자랐는데. 아뿔싸. 뒤늦게 낳은 딸이 꼭 화자를 닮았다.
동백꽃 필 무렵,홍은실,"#규태엄마 #옹산유지 #남편은한량 #없다치고가세중흥. 규태의 수식인 ""동네 유지""를 더 정확히 말하면 ""동네 유지 아들""이다. 은실은 옹산 알부자다. 돈 욕심 많고 감 좋아서 경매, 돈놀이 등으로 돈 좀 불렸다. 불리고 보니, 집안에 돈은 있는데 ""사짜""가 없는 게 아쉬웠다. 벼르고 별러 규태를 변호사와 맞선 보게 했다."
두번째 스무살,하노라,"서른여덟 살, 잃어버린 스무 살의 청춘을 되찾으려는 15학번 새내기. 소녀에서 바로 아줌마가 된 비운의 신데렐라. 할머니 손에 컸지만 밝고 맑고 긍정적인 천성을 갖고 태어났다. 사랑으로 품어준 할머니를 기쁘게 하기 위해 재롱떨며 춤을 췄다. 그러다 춤을 좋아하게 됐고 춤의 재능을 발견하게 됐다. 할머니가 웃고, 친구들이 웃고... 그녀 자신이 웃게 되는 춤. 우여곡절 끝에 서울에 있는 예고에 진학해 무용가를 꿈꾸게 되었다."
두번째 스무살,차현석,"독신의 유망한 연극과 겸임 교수, 하노라를 첫사랑으로 간직하고 있는 노라의 고교 동창. 최근 가장 촉망받는 신진 연출가. 자유분방하면서도 열정적인 삶을 살고 있는 매력적인 독신남으로 티비 출연 요청이 쇄도하는 인기남. 거침없는 언행, 그렇지만 무례하지는 않다. 솔직하다. 쿨하다. 거기에 연출이라는 전문 분야에 실력까지 있으니 거리낄 게 없다. 그 대신... 궁금한 걸 못 참는 치명적 지병이 있다."
두번째 스무살,김우철,"언행 불일치를 일삼는 하노라의 남편. 나르시시즘의 화신, 자기 합리화의 대가, 자기 포장의 달인, 논리가 아닌 궤변, 언행 불일치의 표본... 심리학을 전공한 사람이기도 하지만, 그전에도 태생부터 귀족적 품위와 능력을 갖고 태어난 사람이고 그걸 유지하며 평생을 살고 있다고 자부한다. 하노라와의 결혼과 이혼도 그렇다. ‘실수’라고 굳게 믿는다. 그렇지만 내 실수를 책임졌다, 나는. 내 아이를 임신한 하노라와 결혼하는 걸로."
두번째 스무살,오혜미,"목표는 취집! 인문학부 노라의 15학번 대학 동기이자 김민수의 녹록지 않은 여자친구. 꿈도 다른 뜻도 없다. 성인이 되면, 성인으로 살다 보면 뭔가 되어지겠지. 혹은 그 이전에 좋은 남자 만나 결혼하는 게 장땡이지, 생각하는 취집녀 부류의 전형이다. 당연히 예쁘장하니 그런 생각을 하는 것이고, 그러니 남자 앞에서는 애교 많고 눈웃음 살살거리며 콧소리까지가 기본 튀어나와 주신다."
두번째 스무살,김민수,"스펙 쌓기에 대학 생활을 올인하는 노라-우철의 외아들. 엄마라는 존재는 자기 엄마이기 위해 태어난 걸로만 생각하는 자식들의 전형. 위악적인 아빠에게 전적으로 동의하지 않으면서도 은근히 아빠를 닮았다. 초등학교 3학년 무렵, 엄마가 다른 아이들 엄마보다 지나치게, 이상하게 젊다는 걸 알았다. 그러다 중학교 들어가면서 엄마의 진짜 나이를 알게 됐다."
두번째 스무살,김이진,"‘여자 김우철.’ 우천대 이사장 막내딸. 불륜 아니다. 곧 죽어도 소울 메이트다. 경험 없이 나이만 먹고 입만 살았다. 우린 너무 늦게 만나 아픈 사랑이다, 자위한다. 한 마디로 여자 김우철. 운명의 연인 김우철과 결혼할 꿈에 부풀어 그가 우천대학교에 임용되는 걸 돕고 이혼 합의 각서가 이행될 날만 우아하게 기다리고 있는데 어느 날부턴가 김우철의 눈이 자꾸 한 아줌마를 향하는 것을 본다."
두번째 스무살,라윤영,"노라의 절친. 노라가 다니던 예고를 주름잡던 짱짱걸. 공부 짱, 무용 짱, 싸움 짱, 고집 짱에다가 사채업자 아빠 덕에 용돈도 짱... 하도 짱짱거릴 게 많아서, 그냥 줄여서 ‘짱짱’이 닉네임이었다. 노라를 피 터지게 때리다가... 노라의 깡에 지쳐서 친구가 됐다. 잘나가는 아이 윤영, 막 나가는 아이 노라, 시대를 앞섰던 괴짜 현석은 고등학교 시절 한팀이 되어 활동을 했다, 아주 짧은 기간 동안."
두번째 스무살,신상예,"현석의 조교이자 조연출. 연극학과 대학원생. 전혀 꾸미지 않은 내추럴 스타일 미인. ‘예뻐서 봐준 거지, 넌 예쁘니까, 예뻐서, 예뻐서...’ 모든 관심과 혜택을 더 받는다는 시기와 질투 어린 말들을, 참 전형적인 대사들을 사람들은 참 지겹게 해준다. 그런 그들에게 묻고 싶다. 내가 ‘여자’로만 보이냐고? 나는! ‘인간 신상예’로 살고 싶다고. 그러니까 제발 쫌! 그만들 나불대라고."
두번째 스무살,나순남,"댄스동아리 ‘바운스’ 前 회장. 경영학과 3학년. 복학생. 딴따라가 되고 싶었지만 집안 반대 때문에 취업을 위해 현실적인 선택을 했다. 대체 왜 댄스 동아리를 하는지 이해 안 되는 몸치다. 대신 안무를 잘 짠다. 안무가라는, 하고 싶은 일을 선택할 수 없는 내면의 자괴감과 티 내고 싶지 않은 자존심이 뭉쳐서 시크한 카리스마를 형성했다. 좀처럼 웃지 않고 시크하게 툭툭 내뱉는 카리스마로 동아리 회원이나 후배들을 쉽게 휘어잡는다."
두번째 스무살,서운해,"노라의 친할머니. 서 씨 집안 일곱째 딸로 태어나면서 얻은 영광(?)스러운 이름, 서운해. 그리고 그녀를 낳은 날, 아버지가 하늘을 향해 그 망할 놈의 서운함을 울부짖다가 이름까지 ‘서운해’로 지었다. 까막눈 산골 소녀로 살다가 열여섯에 아버지가 보내는 대로 시집가서 또 고된 삶을 살았다. 어렵게 노라의 아빠를 유일한 외아들로 얻었는데 남편이 췌장암으로 죽었다."
두번째 스무살,양동철,하노라와 차현석의 고등학교 동창.
두번째 스무살,박승현,"인문학부 새내기. 단 일분이라도 허투루 쓰지 않는다. 학교생활을 완벽히 해내는 것은 물론이고 자투리 시간에는 과제를 하거나 지하철 택배, 개인 택배 알바 등을 한다. 수업이 끝나면 호프집에 일하면서 등록금과 용돈을 번다. 가끔 등교하는 노라와 지하철에서 마주친다. 강의계획안을 정독하고 요즘 애들 용어를 공부하는 노라를 보면 참 열심이다 싶다."
또! 오해영,박도경,"외모도, 능력도 완벽하지만 그 예민하고 까칠한 성격 때문에 남자들에게는 나쁜 놈, 여자들에게는 철벽인 남자. 과거, 이쁜 “오해영”과 결혼을 약속한 사이였다. 하지만 결혼식 당일, 아무 말도 없이 사라진 해영 때문에 마음 깊이 상처를 받았고, 그 뒤론, 어떤 여자에게도 마음을 열지 않았다. 그런데 어느 순간부터, 마치 초능력처럼 한 여자와 관련된 미래가 보이기 시작한다."
또! 오해영,오해영,"누군가 그랬던가, “이번 생은 망했다”라고. 결혼 전날 파투 나고, 동기들 승진할 때 혼자 미끄러지고, 집에서도 쫓겨나서 쪽방에 굴러들어온 흙 같은 인생을 살고 있는 보통 여자. 학창 시절, 같은 이름의 잘나고 이쁜 “오해영” 때문에 그냥 “오해영”이라는 투명 인간 같은 시절을 보냈다. 겨우 그 트라우마를 극복하고 좀 사람같이 사나 했는데, 연이어 인생의 악재들이 닥쳐온다."
또! 오해영,박수경,"회사에선 상사마저 얼리는 얼음 마녀, 집안에서는 팔팔한 동생에게도 무시받는 주당. 한 마디로 반전 있는 여자다. 겉보기에는 냉정하고 무서운 상사지만, 알고 보면 그녀만큼 해영을 정확하게 아는 사람도 없고, 톡톡 쏘는 독한 말속에서도 은근한 애정이 담겨있는 여자다. 아무도 모르는 치명적인 사랑에 허덕이다, 겨우겨우 그 늪을 빠져나왔나 싶었는데, 인생에서 절대 남자로 볼일이 없다 믿었던 그놈! 바로 동생 친구 진상과 아찔한 로맨스에 빠지고 만다."
또! 오해영,이진상,"순간의 침묵도 견디지 못하는 내추럴본 수다쟁이에 이론은 빠방하나 실속은 없는 사랑꾼. 사람들은 그를 보며 성인 ADHD라고 하지만, 산만함 속에 묘한 통찰력과 뇌섹적 매력을 가진 남자다. 도경 집안 식구들과는 거의 한 가족처럼 지내며, 어떤 때는 가족들보다도 빨리 도경, 수경의 속내를 알아채고, 슬쩍 속 깊은 위로를 던지곤 한다. 아침이면 침대에서 낯선 여자와 깨어나는 일이 다수."
또! 오해영,한태진,"어려서 미국으로 가서 대학을 졸업하고, 인종차별로 인해 주류사회 편입이 힘든 미국을 떠나 한국으로 돌아와 뼈 빠지게 일해 사업으로 성공했다. 그렇게 인생에 있어서 황금기를 맞았다고 생각했다. 사업의 성공, 그리고 해영과의 결혼. 하지만 그 모든 것들이 한순간에 무너지는 삼재 같은 악재를 당하고. 누군가를 향한 복수의 칼날을 갈기 시작한다."
또! 오해영,박훈,"도경과 수경의 동생이라지만 피 한 방울 섞이지 않은 재혼가정의 동생이다. 성깔 있는 형 누나 밑에서 바짝 기어서 지냈지만 그러면서도 대들 땐 오지게 대드는 아직 철 좀 덜 든 놈. 녹음실 직원으로 일하지만 마음 한구석에는 영화감독의 꿈을 놓지 않고 있다. 띠동갑인 20살 안나와 그야말로 쿨한 연애에 빠져드는데, 어느 순간, 이 쿨한 연애에 막장의 기운이 돌기 시작한다."
또! 오해영,허지야,"도경의 엄마. 머리가 좀 딸리고, 품위가 좀 딸리고. 그런데 인물 하나는 특급인 여자. 남편이 남겨놓은 재산만 건사했어도 지금쯤 떵떵거리며 살 텐데, 영화로 대박 한 번 보겠다고 건드렸다 쫄딱 집마저 말아먹는다. 쪽팔려서, 그래도 한 번 자식들 앞에 떵떵거리는 엄마가 되고 싶어서 이 영화 저 영화판을 기웃거리던 와중, 돈 냄새 폴폴 나는 재력가의 눈짓을 받는다."
또! 오해영,오경수,"해영의 아빠. 말이 없어 슬퍼 보이는 사람. 해영과 덕이가 악을 바락바락 쓰고 싸우고 있으면, 조용히 보던 TV를 무음으로 줄이고 영상만 바라보는 천상 아빠. 하지만 무심해 보이는 시선 한구석에는 늘 가족이 있고, 가끔 하는 한 번의 표현으로 사람을 훅 감동시켜버리는 남자다. 내 인생이 당신 없으면 아무것도 아니지 뭐. 멜로적인 멘트를 일상에서 쿡 찔러 들어오는 소년 같은 남자."
또! 오해영,황덕이,"해영의 엄마. 억척스럽고 생활력 강하고, 딸내미 하는 꼴 보면 꼭 말 한마디 덧붙여야 하고, 그래도 속병 난 딸 아침밥은 해 먹여야 속이 풀리는 푸근하고 따뜻한 우리 시대의 엄마. 내가 내 딸 구박하는 건 봐줘도 남이 내 딸 욕하는 건 못 본다. 열이 뻗치면 옷을 훌렁훌렁 벗고, 파이터 정신으로 상대의 혼을 빼놓지만 사과할 땐 또 쿨하게 사과하는 정 많은 엄마."
또! 오해영,희란,업무 능력이 뛰어나고 애정 관계에서도 주도적인 인물.
또! 오해영,정숙,오해영의 작은 엄마.
또! 오해영,윤안나,"편의점 아르바이트생. 훈의 여자친구. 인생을 즐기자 주의로 내일 없는 오늘을 살아가는 당돌한 여자. 취직할 생각도 없이 알바로 하루 벌어 하루 쓰며 대신 할 말 다 하고 속에 담는 것 없이 산다. 훈과의 연애는 재미있다. 서로 미화할 게 없어서 편하고, 짜친 처지에 서로 파이팅을 외쳐도 부담 없는 그런 사이. 그런데 어느 순간부터, 훈이 자신에게 거짓말을 하는 거 같다."
또! 오해영,장회장,투자시장의 큰손. 그가 움직이는 돈의 흐름에 따라 울고 웃는 사람이 부지기수다. 순해 보이는 외모와는 달리 영악하고 약삭빠른 노인이다.
또! 오해영,순택,박도경의 정신과 주치의.
또! 오해영,성진,해영의 직장 선배이자 팀장으로 따뜻하지만 직설적인 성격의 선배.
또! 오해영,기태,도경이 있는 음향 녹음실의 직원.
또! 오해영,상석,도경이 있는 음향 녹음실의 직원.
또! 오해영,이준,도경이 있는 음향 녹음실의 직원.
또! 오해영,서희,오해영 친척 동생.
또! 오해영,공기태,오해영에게 끈질기게 작업을 거는 변호사.
또! 오해영,톱스타,안나의 소개로 훈이 캐스팅하게 되는 톱스타.
또! 오해영,우현,정신과 의사. 박순택의 선배.
또! 오해영,이병준,가수. 라디오 프로그램 '김신영의 모닝커피'의 고민 카운셀러.
또! 오해영,도경,"외모도, 능력도 완벽하지만 그 예민하고 까칠한 성격 때문에 남자들에게는 나쁜 놈, 여자들에게는 철벽인 남자. 과거, 이쁜 “오해영”과 결혼을 약속한 사이였다. 하지만 결혼식 당일, 아무 말도 없이 사라진 해영 때문에 마음 깊이 상처를 받았고, 그 뒤론, 어떤 여자에게도 마음을 열지 않았다. 그런데 어느 순간부터, 마치 초능력처럼 한 여자와 관련된 미래가 보이기 시작한다."
로맨스는 별책부록,강단이,"세상 고생 모를 것 같은 앳된 얼굴. 관리 좀 했을 것 같은 피부와 몸매. 다 타고난 거다. 운이 좋다고? 안다. 명문대 출신에 졸업도 전에 유명 광고회사에 입사해 카피라이터로 날렸고, 사랑하는 남자와 결혼해 예쁜 딸도 낳았다. 이만하면 인생 괜찮게 살았다 싶은 순간... 날벼락이 떨어졌다! 현재는 일 년 전 이혼한 경력단절녀. 남은 건 아무것도 없다. 남편도, 집도, 통장 잔고도, 젊음도."
로맨스는 별책부록,차은호,"출판계 최연소 편집장, 내는 책마다 베스트셀러를 찍는 인기 장르 소설 작가, 문학 팟캐스트를 진행하는 셀럽, 문예창작과 겸임교수. 그뿐이랴. ‘일’할 땐 냉철하고 엄격한 완벽주의자. ‘사람’을 대할 땐 따뜻하고 합리적인 따도남. ‘연애’를 할 땐 곧잘 나쁜 남자 소리 듣는 자유로운 영혼... 수식어가 많아도 너무 많은 남자, 그래서 더 매력 터지는 남자!! 쿨내 폭발하는 그가 쿨할 수 없는 유일한 사람이 있었으니 바로 ‘아는 누나’ 강단이!"
로맨스는 별책부록,송해린,"촉망받는 3년 차 편집자로 '도서출판 겨루'의 기대주다. 상사에게는 신임받고 신입에게는 두려움이 대상인, 직장생활의 정석이라 불리는 여자. ‘겨루 1대 마녀’ 고유선에 이어 ‘겨루 2대 마녀’라는 타이틀까지 보유한 능력 있고 무서운 직장 선배의 표본! 얼음 마녀라 불리는 그녀가 알게 모르게 긴장을 풀 때가 있으니... 바로 선후배로 미운 정 고운 정 다 든 ‘차은호’와 있을 때다."
로맨스는 별책부록,지서준,"업계에서 실력을 인정받고 있는 프리랜서 북 디자이너. 출판업계의 선두를 달리고 있는 ‘월명’에 전속계약이 되어있고 재계약을 앞두고 있다. 전공은 국문학과였다. 군대에서 취미로 그림을 배우다 북 디자인까지 흘러왔다. 내일은 그가 무슨 일을 하고 있을지 아무도 모른다, 그조차도. 친절한 태도와 부드러운 미소만 보고 만만한 남자라고 생각하면 오산. 필터링 없는 솔직한 발언과 행동으로 날렵한 훅을 날릴 줄도 아는 매서운 승부사다."
로맨스는 별책부록,홍동민,"강단이의 전남편. 이십 대 시절 단이와 만나 3년 연애 끝에 결혼했다. 그렇게 12년을 더 부부로 살았는데, 바람을 피우면서 단이와 이혼했다. 미안하단 말도 제대로 하지 않았고, 위자료 한 푼 챙겨주지 않았다. 그런 그가 1년이란 시간이 지나서야 문득 전 부인 단이에게 사과를 전해온다. 왜일까?"
